ID,Index1,Index2,Index3,Index4,Index5,Index6,Index7,Index8,Index9,Index10,Index11,Index12,Index13,Index14,Index15,Index16,Index17,Index18,Index19
360,0.005035084,,,,,,,,,,,,,,,,,,
361,-0.00714003,,,,,,,,,,,,,,,,,,
362,0.002900397,,,,,,,,,,,,,,,,,,
363,-0.012954596,,,,,,,,,,,,,,,,,,
364,0.009539106,,,,,,,,,,,,,,,,,,
365,0.015571576,,,,,,,,,,,,,,,,,,
366,-0.004632453,,,,,,,,,,,,,,,,,,
367,-0.008377271,,,,,,,,,,,,,,,,,,
368,0.00804474,,,,,,,,,,,,,,,,,,
369,-0.011698722,,,,,,,,,,,,,,,,,,
370,-0.0176563,,,,,,,,,,,,,,,,,,
371,-0.019304259,,,,,,,,,,,,,,,,,,
372,-0.005571993,,,,,,,,,,,,,,,,,,
373,0.00139907,,,,,,,,,,,,,,,,,,
374,0.013390037,,,,,,,,,,,,,,,,,,
375,-0.020836541,,,,,,,,,,,,,,,,,,
376,0.018031892,,,,,,,,,,,,,,,,,,
377,0.008065391,,,,,,,,,,,,,,,,,,
378,0.002078378,,,,,,,,,,,,,,,,,,
379,-0.002989063,,,,,,,,,,,,,,,,,,
380,-0.001869502,,,,,,,,,,,,,,,,,,
381,0.012109839,,,,,,,,,,,,,,,,,,
382,6.74E-06,,,,,,,,,,,,,,,,,,
383,0.008734728,,,,,,,,,,,,,,,,,,
384,-0.002081384,,,,,,,,,,,,,,,,,,
385,-0.001230022,,,,,,,,,,,,,,,,,,
386,-0.00217531,,,,,,,,,,,,,,,,,,
387,-0.007854951,,,,,,,,,,,,,,,,,,
388,0.000520607,,,,,,,,,,,,,,,,,,
389,-0.003243523,,,,,,,,,,,,,,,,,,
390,0.008521708,,,,,,,,,,,,,,,,,,
391,-0.000678943,,,,,,,,,,,,,,,,,,
392,-0.002038214,,,,,,,,,,,,,,,,,,
393,0.00188736,,,,,,,,,,,,,,,,,,
394,0.007104466,,,,,,,,,,,,,,,,,,
395,0.000273915,,,,,,,,,,,,,,,,,,
396,-0.002150446,,,,,,,,,,,,,,,,,,
397,-0.005300773,,,,,,,,,,,,,,,,,,
398,-0.013308959,,,,,,,,,,,,,,,,,,
399,-0.00186856,,,,,,,,,,,,,,,,,,
400,0.004003654,,,,,,,,,,,,,,,,,,
401,-0.012888342,,,,,,,,,,,,,,,,,,
402,0.003881129,,,,,,,,,,,,,,,,,,
403,0.001895299,,,,,,,,,,,,,,,,,,
404,-0.001624397,,,,,,,,,,,,,,,,,,
405,0.008004802,,,,,,,,,,,,,,,,,,
406,-0.003575588,,,,,,,,,,,,,,,,,,
407,0.006712015,,,,,,,,,,,,,,,,,,
408,-0.00129682,,,,,,,,,,,,,,,,,,
409,-0.009639982,,,,,,,,,,,,,,,,,,
410,-0.002368303,,,,,,,,,,,,,,,,,,
411,-0.008311973,,,,,,,,,,,,,,,,,,
412,0.005994848,,,,,,,,,,,,,,,,,,
413,-0.009469736,,,,,,,,,,,,,,,,,,
414,0.004331003,,,,,,,,,,,,,,,,,,
415,-0.001213281,,,,,,,,,,,,,,,,,,
416,-0.006511089,,,,,,,,,,,,,,,,,,
417,-0.006337125,,,,,,,,,,,,,,,,,,
418,0.009647208,,,,,,,,,,,,,,,,,,
419,0.012863082,,,,,,,,,,,,,,,,,,
420,-0.001980256,,,,,,,,,,,,,,,,,,
421,0.006861935,,,,,,,,,,,,,,,,,,
422,0.004276604,,,,,,,,,,,,,,,,,,
423,0.002357503,,,,,,,,,,,,,,,,,,
424,-0.00298407,,,,,,,,,,,,,,,,,,
425,-0.001479481,,,,,,,,,,,,,,,,,,
426,0,,,,,,,,,,,,,,,,,,
427,0.003174967,,,,,,,,,,,,,,,,,,
428,-0.006745007,,,,,,,,,,,,,,,,,,
429,0.001555522,,,,,,,,,,,,,,,,,,
430,-0.007703893,,,,,,,,,,,,,,,,,,
431,-0.003757706,,,,,,,,,,,,,,,,,,
432,-0.001847922,,,,,,,,,,,,,,,,,,
433,-0.003820506,,,,,,,,,,,,,,,,,,
434,0.005791056,,,,,,,,,,,,,,,,,,
435,0.002172975,,,,,,,,,,,,,,,,,,
436,-0.010530531,,,,,,,,,,,,,,,,,,
437,0,,,,,,,,,,,,,,,,,,
438,0.000376795,,,,,,,,,,,,,,,,,,
439,-0.004513534,,,,,,,,,,,,,,,,,,
440,-0.004716207,,,,,,,,,,,,,,,,,,
441,-0.004562531,,,,,,,,,,,,,,,,,,
442,0.003381028,,,,,,,,,,,,,,,,,,
443,-0.004483495,,,,,,,,,,,,,,,,,,
444,-0.002910342,,,,,,,,,,,,,,,,,,
445,0.015588545,,,,,,,,,,,,,,,,,,
446,0.007678093,,,,,,,,,,,,,,,,,,
447,-0.006314954,,,,,,,,,,,,,,,,,,
448,0,,,,,,,,,,,,,,,,,,
449,0.004651036,,,,,,,,,,,,,,,,,,
450,0.004518345,,,,,,,,,,,,,,,,,,
451,-0.001024151,,,,,,,,,,,,,,,,,,
452,-0.010272899,,,,,,,,,,,,,,,,,,
453,-0.002365675,,,,,,,,,,,,,,,,,,
454,-0.004833775,,,,,,,,,,,,,,,,,,
455,-0.002453282,,,,,,,,,,,,,,,,,,
456,0.002148407,,,,,,,,,,,,,,,,,,
457,-0.002440012,,,,,,,,,,,,,,,,,,
458,0.008468811,,,,,,,,,,,,,,,,,,
459,0,,,,,,,,,,,,,,,,,,
460,0.003287627,,,,,,,,,,,,,,,,,,
461,-0.004394726,,,,,,,,,,,,,,,,,,
462,-0.006147462,,,,,,,,,,,,,,,,,,
463,-0.007512968,,,,,,,,,,,,,,,,,,
464,-0.009825081,,,,,,,,,,,,,,,,,,
465,0.000337678,,,,,,,,,,,,,,,,,,
466,-0.001458103,,,,,,,,,,,,,,,,,,
467,0.001337917,,,,,,,,,,,,,,,,,,
468,-0.009862996,,,,,,,,,,,,,,,,,,
469,-0.010157146,,,,,,,,,,,,,,,,,,
470,0,,,,,,,,,,,,,,,,,,
471,0.008128537,,,,,,,,,,,,,,,,,,
472,0.003584284,,,,,,,,,,,,,,,,,,
473,0.0096207,,,,,,,,,,,,,,,,,,
474,-0.00154274,,,,,,,,,,,,,,,,,,
475,-0.003154902,,,,,,,,,,,,,,,,,,
476,-0.000612772,,,,,,,,,,,,,,,,,,
477,-0.004977475,,,,,,,,,,,,,,,,,,
478,-0.00207343,,,,,,,,,,,,,,,,,,
479,0.012887845,,,,,,,,,,,,,,,,,,
480,0.007222674,,,,,,,,,,,,,,,,,,
481,0,,,,,,,,,,,,,,,,,,
482,0.009741459,,,,,,,,,,,,,,,,,,
483,0.022299324,,,,,,,,,,,,,,,,,,
484,-0.003235335,,,,,,,,,,,,,,,,,,
485,0.004976048,,,,,,,,,,,,,,,,,,
486,0,,,,,,,,,,,,,,,,,,
487,0,,,,,,,,,,,,,,,,,,
488,-0.007403072,,,,,,,,,,,,,,,,,,
489,-0.01483332,,,,,,,,,,,,,,,,,,
490,-0.004253553,,,,,,,,,,,,,,,,,,
491,0.007136114,,,,,,,,,,,,,,,,,,
492,-0.004978839,,,,,,,,,,,,,,,,,,
493,-0.000649322,,,,,,,,,,,,,,,,,,
494,0.001567765,,,,,,,,,,,,,,,,,,
495,0.020384588,,,,,,,,,,,,,,,,,,
496,-0.004602204,,,,,,,,,,,,,,,,,,
497,0.002450592,,,,,,,,,,,,,,,,,,
498,-0.00141276,,,,,,,,,,,,,,,,,,
499,0.000901578,,,,,,,,,,,,,,,,,,
